319,"[197, 101, 278, 13, 8587, 424, 812, 10020, 238, 289, 240, 10674, 603, 37135, 550, 12, 508, 1824, 155, 10681, 767, 27205, 45269, 109445, 152601, 157336, 137113, 244786, 177572, 140607, 293660, 209112, 278927, 281957, 269149]"
320,"[19186, 9631, 16535, 10468, 98, 8810, 7450, 2140, 9012, 11299, 14282, 9080, 11633, 10045, 1726, 10661, 10527, 13475, 19908, 19995]"
321,"[8844, 15602, 11862, 9273, 8012, 12665, 11000, 568, 414, 8839, 10329, 8963, 1572, 11472, 9804, 8984, 8467, 10525, 11777, 628, 6280, 8986, 241, 6950, 2164, 11395, 2064, 3049, 9331, 10731, 888, 13, 8587, 854, 12280, 1637, 36955, 2758, 11566, 37233, 5503, 329, 788, 858, 771, 251, 812, 280, 268, 274, 10020, 114, 954, 664, 602, 9294]"
322,"[862, 8844, 710, 9087, 807, 629, 197, 568, 11318, 680, 278, 10731, 13, 329, 788, 771, 114, 275, 935, 627, 602, 1645, 238, 289, 963, 1585, 12092, 15121, 25147, 583, 762, 510, 68, 389, 185, 240, 703, 490, 37247, 694, 137, 11031, 816, 607, 9772, 1669, 2118, 2649, 37165, 597, 2898, 544, 2108, 10439, 11557, 10220, 881, 10377, 637, 9798, 1542, 100, 603, 9451, 564, 104, 2105, 745, 9267, 14, 2290, 9377, 550, 492, 1832, 462, 1879, 243, 98, 11064, 107, 8358, 134, 77, 808, 18988, 2616, 194, 120, 11006, 129, 1430, 891, 24, 38, 28257, 205, 16320, 752, 582, 773, 1164, 1165, 1949, 7326, 155, 1724]"
323,"[862, 8844, 4584, 9273, 1710, 902, 63, 9598, 687, 10530, 629, 11359, 2054, 688, 197, 568, 11780, 414, 8839, 8963, 9886, 9482, 9090, 9804, 11929, 628, 11, 4476, 11318, 3036, 1945, 680, 11450, 2164, 278, 9067, 193, 1587, 236, 11382, 13, 712, 8587, 854, 8987, 1637, 2758, 11566, 37233, 5503, 9386, 7984, 329, 11971, 788, 9800, 713, 424, 9479, 11446, 812, 10163, 402, 11386, 10409, 1891, 85, 8077, 364, 8845, 2322, 9361, 881, 10403, 603, 9944, 2005, 9475, 619, 122, 157350, 120467, 157336, 100402, 86834, 157353, 124905, 212778, 102651, 194662, 85350, 210577, 119450, 118340, 242582, 177572, 205596, 266856]"
324,"[11310, 275, 238, 2493, 912, 36819, 10643, 19150, 10480, 786, 51179, 16, 34299, 19348, 24664, 1597, 641, 6521, 12207, 4958, 9678]"
325,"[949, 9273, 1710, 902, 37557, 63, 11010, 46785, 9614, 103, 48787, 32646, 10802, 10149, 2292, 11929, 20156, 522, 19101, 101, 680, 11450, 28033, 278, 193, 10497, 10464, 13, 2788, 36955, 2654, 9255, 9386, 10872, 10412, 11592, 78, 319, 251, 274, 114, 576, 664, 9323, 10779, 26748, 238, 567, 630, 31044, 62, 488, 433, 12335, 562, 792, 10537, 1630, 2756, 18129, 10174, 1891, 2493, 68, 595, 144, 11645, 539, 1578, 9277, 11235, 1480, 828, 13667, 832, 4485, 105, 339, 10404, 12104, 983, 642, 814, 571, 9529, 12498, 1573, 152, 621, 578, 75, 816, 18, 330, 754, 686, 9387, 9772, 1669, 10806, 2649, 782, 9281, 563, 37165, 4233, 597, 115, 2898, 617, 16148, 9771, 55561, 1878, 944, 1725, 5769, 2108, 19, 242, 1411, 2107, 9314, 2907, 11639, 11522, 8393, 14662, 10692, 36647, 574, 845, 117, 31997, 10220, 37916, 12626, 881, 8195, 10403, 8916, 10377, 2657, 12560, 9487, 244, 11252, 10223, 16885, 9671, 2112, 1847, 9535, 4951, 9465, 6396, 1893, 6488, 620, 10776, 745, 47697, 11797, 171982, 10388, 9346, 8052, 36819, 16858, 5549, 856, 253, 11223, 11498, 1832, 36643, 9647, 11787, 177, 9684, 497, 10387, 334, 46435, 926, 1213, 14886, 10831, 21489, 11068, 1923, 9367, 4816, 838, 2383, 8469, 925, 996, 9960, 26291, 11654, 3536, 5683, 955, 10246, 865, 21128, 14328, 643, 24099, 10276, 8843, 9064, 2161, 8870, 9741, 12509, 1900, 90, 11028, 32054, 77, 4133, 32488, 19494, 33743, 9576, 9301, 31052, 14506, 26044, 10651, 27362, 13482, 11828, 4296, 869, 17169, 19267, 1018, 11088, 72277, 299, 42160, 161, 23111, 120, 10794, 37257, 10170, 651, 2637, 9606, 13915, 23479, 4547, 548, 557, 4614, 2501, 11544, 180, 10323, 24750, 10859, 16806, 37606, 12921, 2103, 16938]"
326,"[11517, 807, 629, 406, 197, 1572, 101, 680, 278, 13, 424, 274, 954, 10535, 510, 9665, 207, 783, 625, 884, 978, 12102, 859, 857, 637, 73, 3600, 603, 104, 14, 550, 497, 5924, 1907, 11520, 1443, 98, 641, 9740, 77, 55, 10956, 8342, 194, 120, 453, 855, 2501, 9555, 9685, 575, 121, 423, 598, 8094, 2056, 24, 470, 122, 504, 11194, 38, 2502, 1653, 1677, 140, 1913, 1126, 70, 205, 2567, 613, 158, 187, 1640, 921, 1985, 1830, 11661, 69, 612, 9912, 582, 1164, 1491, 1422, 1523, 9693, 1372, 1251, 2503, 5915, 4566, 7347, 6977, 8321, 7862, 28205, 8681, 15865, 7735, 12405, 10139, 13223, 11499, 12163, 15472, 16869, 12162, 21208, 13752, 25376, 23128, 7445, 21575, 11324, 27205, 44639, 44716, 44115, 45269, 45317, 53596, 47931, 167966, 46738, 1865, 59436, 12445, 64690, 60308, 10316, 40807, 65754, 77338, 103663, 68718, 103731, 129670, 109424, 76203, 120467, 157336, 205596, 265195, 205775, 254320, 286217, 281957, 253412, 314365, 312221]"
327,"[629, 9614, 568, 8467, 278, 13, 532, 7095, 238, 1585, 11843, 531, 510, 13446, 769, 240, 11031, 642, 544, 10122, 11135, 73, 3600, 1374, 9671, 8592, 2105, 9824, 10154, 12105, 2069, 243, 49721, 10642, 9285, 4247, 786, 8859, 77, 4248, 2770, 4256, 8699, 4257, 1422, 4638, 1991, 155]"
328,"[862, 21032, 9598, 9603, 807, 629, 197, 103, 568, 11, 101, 680, 11395, 278, 13, 8587, 5503, 329, 424, 9479, 812, 280, 268, 408, 10020, 10895, 275, 10112, 935, 238, 872, 567, 289, 11113, 630, 62, 1585, 19186, 11224, 9078, 433, 12092, 10948, 15121, 562, 11238, 252, 583, 500, 601, 762, 531, 510, 1891, 2493, 85, 679, 429, 389, 185, 28, 1892, 769, 539, 525, 240, 600, 279, 37247, 829, 694, 235, 5925, 137, 105, 3034, 756, 11031, 89, 2323, 571, 7340, 154, 157, 621, 578, 75, 378, 330, 1669, 37165, 115, 10674, 1725, 380, 2108, 9552, 941, 927, 9340, 165, 196, 3170, 857, 9325, 10340, 10144, 10693, 11319, 87, 34584, 4011, 162, 8916, 73, 9487, 11881, 9326, 1885, 100, 603, 1924, 8536, 37135, 2978, 10386, 745, 9267, 813, 9377, 658, 550, 856, 492, 11886, 9647, 863, 926, 8374, 8469, 840, 879, 1700, 11072, 7443, 36657, 1597, 641, 107, 11688, 134, 853, 808, 141, 671, 161, 194, 453, 651, 425, 8346, 557, 2501, 11544, 672, 121, 640, 36658, 9654, 22, 4543, 10719, 122, 1824, 393, 10625, 809, 673, 9372, 9472, 558, 2502, 9806, 7453, 1895, 272, 9522, 6957, 3933, 752, 920, 58, 773, 1422, 36557, 1372, 4638, 253768, 298, 35, 2503, 8363, 6977, 155, 1726, 8681, 9502, 10681, 12133, 12405, 13053, 16869, 13475, 14160, 18785, 767, 17654, 22881, 19995, 10528, 10193, 20352, 27205, 37799, 12444, 45269, 38757, 44264, 44896, 12445, 49026, 49040, 65754, 70981, 37724, 82693, 49051, 68718, 75656, 76203, 101299, 120467, 137113, 177677, 82702, 118340, 140607, 273248, 286217, 150540, 188927, 318846, 269149, 207932, 381284]"
329,"[629, 278, 274, 935, 627, 238, 583, 762, 510, 429, 185, 539, 490, 829, 694, 10322, 115, 1878, 11050, 111, 27327, 27036, 30341]"
330,"[862, 8844, 15602, 524, 451, 902, 63, 9598, 807, 629, 11010, 2054, 9614, 197, 103, 11000, 568, 414, 9482, 9804, 2292, 8467, 522, 628, 11, 241, 6950, 680, 11450, 2164, 11395, 278, 9067, 3049, 10731, 9495, 13, 8587, 854, 36593, 1637, 36955, 2758, 9612, 37233, 5503, 9255, 329, 10909, 11971, 788, 713, 8005, 858, 78, 9479, 11969, 319, 11446, 771, 251, 812, 280, 581, 268, 274, 408, 10020, 114, 275, 954, 664, 10535, 935, 627, 602, 9894, 9327, 9294, 10061, 238, 567, 630, 62, 433, 15121, 252, 583, 500, 601, 762, 510, 1891, 2493, 85, 68, 679, 185, 595, 28, 1892, 769, 348, 539, 600, 279, 218, 207, 694, 235, 11778, 137, 33, 105, 3034, 11031, 89, 625, 8077, 12498, 621, 578, 75, 378, 16448, 1624, 9434, 816, 18, 754, 607, 686, 1669, 2255, 4995, 563, 37165, 597, 115, 11003, 2898, 95, 544, 1366, 380, 13820, 2108, 165, 196, 857, 9354, 10144, 11639, 4011, 162, 637, 73, 11545, 1542, 603, 1893, 8536, 36685, 817, 6488, 9473, 2105, 2667, 345, 620, 873, 745, 9267, 813, 2280, 14, 10669, 861, 9377, 550, 5548, 856, 492, 1832, 497, 1213, 13342, 8374, 462, 840, 243, 1359, 98, 865, 8810, 36657, 9383, 1597, 641, 4327, 146, 107, 8358, 1900, 77, 111, 808, 141, 585, 671, 1433, 161, 120, 5279, 12149, 557, 1894, 2501, 180, 121, 640, 423, 11949, 36658, 604, 12, 3009, 24, 122, 38, 923, 393, 747, 9806, 17663, 272, 1422, 1523, 155, 10681, 13310, 13223, 16869, 17654, 19908, 27205, 22538]"
331,"[710, 9598, 629, 101, 680, 278, 274, 275, 238, 762, 769, 75, 563, 345, 550, 1359, 98, 955, 9679, 7443, 2123, 36657, 8843, 786, 13785, 1597, 10647, 4327, 11688, 3981, 1900, 853, 4133, 808, 1995, 2114, 8835, 331, 9398, 585, 161, 194, 120, 453, 557, 2501, 11544, 2675, 1430, 121, 3131, 598, 9480, 1817, 310, 12, 1927, 296, 22, 8698, 153, 277, 1584, 24, 10719, 616, 122, 1954, 38, 1487, 393, 9509, 652, 809, 435, 594, 11036, 558, 2502, 6947, 401, 747, 176, 9806, 70, 205, 118, 693, 561, 7453, 953, 787, 272, 74, 9522, 1635, 6957, 1830, 3933, 142, 69, 920, 773, 1417, 9693, 36557, 1372, 2062, 4638, 4964, 298, 1571, 675, 2270, 35, 2503, 8363, 5176, 4982, 6977, 6479, 13885, 7345, 8321, 155, 8681, 7446, 4944, 10764, 4922, 13475, 19913, 10528, 12155, 10193, 27205, 51876, 12445, 64690, 1771, 49026, 65754, 70981, 83666, 37724, 59967, 82693, 68718, 68721, 57158, 109445, 106646, 152601, 120467, 244786, 210577, 118340, 264660, 205596, 207703, 76341, 293660, 286217, 329865, 354912, 399174, 383498, 37891]"
332,"[862, 524, 63, 807, 629, 197, 103, 568, 9804, 241, 101, 680, 2164, 278, 13, 854, 1637, 6075, 329, 424, 78, 280, 581, 274, 275, 11827, 935, 602, 10061, 567, 239, 289, 599, 623, 500, 10537, 601, 1891, 68, 679, 389, 947, 185, 28, 1892, 769, 348, 10705, 279, 9277, 490, 218, 9322, 694, 137, 105, 10404, 756, 89, 11257, 830, 983, 11349, 11967, 621, 75, 9390, 18, 754, 686, 8413, 2118, 2649, 68924, 1813, 782, 563, 10215, 37165, 184, 115, 2666, 795, 544, 12311, 746, 380, 165, 346, 859, 841, 857, 12230, 23954, 4011, 162, 8916, 73, 297, 244, 11545, 1934, 1885, 100, 603, 564, 36685, 2978, 1628, 873, 10776, 745, 1911, 14, 11527, 6415, 11712, 14412, 11541, 1654, 550, 492, 11878, 957, 11040, 11953, 177, 334, 624, 26617, 2005, 619, 2069, 462, 17443, 801, 9764, 840, 106, 98, 11072, 9659, 8810, 2133, 36657, 13783, 9741, 146, 107, 8358, 1900, 77, 111, 1734, 808, 824, 8835, 10796, 161, 194, 9428, 120, 453, 855, 6312, 425, 18172, 548, 1894, 180, 818, 2675, 7299, 121, 9506, 1714, 36658, 604, 22, 153, 891, 24, 8619, 2000, 79, 616, 587, 122, 38, 10843, 393, 652, 9461, 3777, 1059, 747, 9675, 9806, 9550, 163, 17295, 13041, 14670, 9316, 118, 421, 2567, 9470, 187, 7453, 1640, 787, 272, 74, 1830, 8202, 142, 752, 58, 7549, 773, 1417, 1124, 1949, 285, 2503, 6977, 6479, 7345, 155, 1726, 9502, 1724, 8960, 13183, 8882, 14756, 16869, 2080, 18785, 19995, 10528, 23483, 10138, 10193, 20352, 27205, 37472, 22538, 43933, 44048, 46529, 44943, 45612, 23629, 10195, 59678, 49538, 24428, 70160, 65754, 52520, 71676, 61984, 57165, 59967, 72867]"
333,"[1587, 62, 510, 11202, 31121, 889, 19600, 98, 47724, 10567, 10642, 9285, 10569, 955, 8584, 9600, 9679, 51333, 2123, 2024, 2133, 4244, 4247, 36047, 9383]"
334,"[862, 710, 807, 9614, 8467, 11, 101, 680, 2164, 278, 2064, 3049, 13, 8587, 1637, 329, 858, 11969, 771, 280, 10020, 114, 503475, 9802, 935, 213, 744, 762, 1891, 85, 1892, 348, 218, 9322, 826, 694, 137, 105, 89, 378, 18, 11970, 607, 1669, 2649, 25719, 544, 12102, 380, 87, 603, 1893, 2105, 10776, 745, 1075, 550, 36819, 492, 128, 9008, 1359, 98, 36657, 16, 146, 134, 853, 5257, 77, 55, 808, 1933, 742, 141, 585, 671, 161, 194, 120, 1894, 2501, 608, 129, 2757, 121, 8392, 598, 2671, 10515, 12, 153, 2056, 587, 122, 1824, 38, 10625, 809, 747, 9675, 176, 9806, 11621, 10978, 670, 205, 421, 11162, 4935, 1895, 16320, 3933, 533, 69, 9044, 9388, 920, 773, 21712, 1417, 1124, 36557, 1265, 2062, 7485, 11798, 4964, 2270, 13958, 5915, 7211, 4982, 6977, 6479, 8204, 155, 10503, 1726, 217, 9502, 10681, 11665, 11631, 10189, 12797, 13092, 12405, 4922, 18785, 10315, 19995, 11324, 10191]"
335,"[629, 197, 8068, 680, 278, 11381, 13, 36955, 9612, 9255, 280, 268, 274, 9879, 602, 9294, 1645, 1891, 2255, 4995, 942, 10377, 9489, 603, 6488, 11353, 11072, 13785]"
336,"[862, 949, 807, 629, 755, 197, 568, 8068, 6520, 11472, 101, 680, 278, 13, 713, 424, 10057, 280, 274, 1592, 238, 207, 982, 621, 2649, 489, 714, 2898, 942, 857, 881, 637, 73, 9798, 309, 1542, 603, 6488, 745, 14, 550, 863, 497, 1850, 955, 1597, 585, 194, 180, 122, 187, 921, 9522, 1830, 3933, 11931]"
337,"[862, 15602, 11862, 949, 11860, 9091, 12110, 10858, 524, 4584, 12665, 451, 9263, 9909, 63, 687, 31174, 807, 629, 2054, 9536, 11525, 20927, 9102, 9623, 9208, 11062, 9614, 10874, 197, 33542, 9101, 11000, 9737, 6520, 10533, 10802, 11, 4476, 10510, 8438, 278, 10731, 16295, 8987, 37233, 2320, 11969, 319, 1592, 9099, 954, 8840, 25087, 10990, 8866, 36355, 9304, 9100, 9802, 664, 11867, 10535, 9879, 627, 602, 9894, 9268, 9327, 9294, 1645, 3595, 10478, 252, 1892, 199, 9390]"
338,"[629, 680, 278, 424, 274, 238, 389, 240, 550, 557, 180, 121, 24, 122, 401, 670, 205, 118, 16320, 299536, 284053, 331214, 374430, 395834, 335984, 359940, 354912, 399174, 447332, 260513, 383498, 447682, 525662, 79159, 487541, 364002, 479871, 48610, 460631]"
339,"[862, 949, 524, 63, 807, 103, 568, 680, 108, 109, 278, 9905, 13, 8587, 37233, 5503, 329, 424, 78, 268, 274, 275, 954, 935, 11101, 238, 567, 213, 62, 11561, 601, 744, 975, 510, 85, 389, 185, 769, 348, 539, 240, 311, 703, 9549, 387, 9665, 37247, 829, 694, 235, 137, 105, 11202, 89, 9366, 18, 607, 686, 14585, 2118, 2649, 782, 9281, 37165, 597, 115, 2666, 2898, 1051, 609, 9552, 346, 857, 805, 1091, 10683, 637, 9487, 1542, 2105, 345, 620, 745, 813, 14, 550, 11562, 9008, 497, 10137, 334, 1213, 9532, 3082, 9764, 840, 1359, 98, 3133, 7443, 641, 71, 146, 10673, 8358, 5955, 10110, 853, 77, 111, 9476, 808, 676, 9799, 644, 2770, 1933, 1018, 167, 141, 585, 671, 194, 1903, 120, 453, 855, 425, 180, 4147, 2675, 11013, 129, 565, 9012, 65, 672, 121, 640, 1574, 423, 598, 1817, 12, 170, 22, 9486, 153, 8439, 13920, 8619, 11850, 616, 122, 12698, 11194, 1586, 38, 652, 10734, 435, 673, 8193, 9372, 594, 2048, 1653, 747, 4553, 176, 9806, 205, 2567, 613, 1495, 787, 272, 74, 9522, 6957, 1830, 398, 142, 674, 116, 411, 254, 612, 752, 9792, 582, 956, 9829, 9339, 350, 58, 1402, 12094, 496, 1417, 1422, 9693, 1124, 1372, 1251, 4638, 1949, 22311, 559, 1562, 285, 3021, 675, 8363, 5176, 5915, 4566, 6615, 7347, 4982, 6977, 5876, 6479, 7326, 7350, 7345, 40860, 7191, 13016, 155, 14044, 13007, 1726, 10681, 11631, 10189, 4944, 4960, 20766, 12405, 10764, 14574, 13223, 11321, 4922, 10201, 13813, 16869, 17431, 13475, 14160, 18785, 18240, 12162, 18480, 767, 17654, 12573, 22947, 22881, 22954, 19995, 11324, 29427, 31867, 10191, 141714, 10193, 20352, 27205, 14158, 37799, 16290, 39312, 44115, 43539, 12444, 45269, 45317, 46503, 44264, 49849, 51876, 38050, 47931, 58496, 10195, 167966, 59436, 37686, 12445, 64690, 50646, 60308, 24428, 40807, 74643, 60935, 49530, 50839, 76025, 58423, 49026, 56292, 65754, 49527, 76758, 77338, 22970, 37724, 103663, 68734, 83542, 82693, 87502, 87827, 68718, 64682, 49521, 72190, 68724, 138843, 49047, 146233, 109424, 76203, 152747, 76338, 152532, 101299, 106646, 110415, 152760, 120467, 157336, 202141, 137113, 177677, 85350, 210577, 198663, 190859, 228150, 242582, 178446, 205596, 293660, 189197, 167073, 273248, 286217, 150540, 321697, 281957, 306819, 283587, 253412, 296098, 318846, 49381, 302401, 329865, 313369, 334541, 381284, 310307, 331214, 374430, 374720, 335984, 337170]"
340,"[710, 197, 568, 414, 8963, 1572, 1642, 9804, 628, 241, 6950, 680, 2164, 278, 193, 3049, 9331, 13, 37233, 5503, 329, 280, 581, 268, 10020, 954, 602, 199]"
341,"[862, 13, 36955, 9612, 329, 9327, 562, 105, 1573, 10663, 1542, 9032, 332, 8584, 7443, 8871, 1493, 8835, 9398, 425, 608, 672, 455, 310, 296, 1584, 1824, 9339, 1402, 6479, 10661, 10202, 18785, 11324, 38365, 38317, 71880, 72387, 76493, 109418, 120467, 232672, 190859, 245891, 264660, 135397, 207703, 238215, 150540, 257344, 211672, 206647]"
342,"[12665, 2292, 241, 25059, 9802, 11543, 19186, 85, 8428, 105, 9611, 10668, 3050, 606, 13155, 3682, 9445, 9487, 8130, 11532, 11545, 9276, 9422, 2112, 11355, 12596, 9451, 1844, 12117, 817, 2275, 6488, 8487, 2105, 8914, 9824, 4806, 11353, 10154, 2900, 10307, 10390, 10398, 9638, 226, 550, 12220, 16162, 856, 2020, 16281, 10137, 1850, 926, 10493, 2990, 14181, 23531, 9285, 2123, 17711, 10641, 9383, 8843, 10950, 28345]"
343,"[629, 11, 680, 278, 424, 78, 274, 238, 500, 1891, 85, 679, 389, 769, 348, 240, 2640, 2118, 73, 603, 12596, 14, 550, 128, 14181, 10876, 77, 11826, 141, 120, 1576, 129, 12477, 121, 8392, 598, 122, 5966, 11194, 10775, 15371, 9806, 9801, 4935, 15258, 6957, 9718, 1417, 1422, 2062, 4638, 1272, 11798, 8363, 13958, 4512, 4982, 6977, 7326]"
344,"[197, 11, 2164, 278, 13, 36955, 771, 664, 1892, 348, 137, 105, 196, 857, 9798, 796, 603, 564, 1893, 8487, 345, 745, 14, 861, 128, 36643, 497, 334, 36657, 786, 1597, 641, 146, 107, 392, 8358, 1900, 77, 808, 1933, 1018, 141, 194, 855, 8346, 2501, 608, 2675, 129, 640, 81, 809, 9738, 1726, 10681, 13183, 14160, 38757, 51876, 10195, 24428, 58574, 157350, 127585, 212778, 102651, 137113, 118340, 198663]"
345,"[9087, 63, 3049, 10436, 10612, 32872, 3573, 981, 62, 705, 8356, 488, 173, 10537, 2756, 1412, 679, 389, 348, 696, 814, 11449, 2058, 8078, 12560, 10162, 244, 9535, 8914, 813, 14, 1654, 16858, 2005, 287, 838, 11176, 879, 10468, 2768, 10068, 93, 17965, 43316, 10868, 29756, 245, 15677, 19429, 9932, 2757, 9051, 891, 25431, 1824, 41662, 395, 36763, 10065, 6957, 43807, 6557]"
346,"[4584, 807, 629, 103, 1024, 628, 101, 680, 110, 108, 9905, 1587, 9495, 712, 37233, 329, 10440, 713, 2088, 424, 10445, 275, 922, 935, 627, 238, 164, 426, 567, 289, 15, 583, 1630, 4480, 4481, 11216, 510, 185, 28, 1092, 539, 240, 279, 703, 490, 218, 1480, 422, 829, 694, 571, 6114, 7340, 653, 145, 266, 2118, 2649, 489, 654, 2108, 9552, 793, 227, 12761, 805, 2657, 4518, 309, 11545, 1934, 46992, 192, 817, 345, 745, 14, 550, 492, 11481, 99, 334, 1850, 3558, 11287, 968, 838, 1541, 801, 1359, 16093, 9040, 3133, 16, 641, 2046, 1493, 111, 11174, 10728, 10238, 1548, 742, 9398, 768, 141, 269, 194, 614, 818, 129, 565, 10712, 64, 18602, 423, 8073, 2671, 7294, 11482, 3472, 18148, 153, 11502, 24, 234, 5143, 1643, 3112, 11634, 11316, 11610, 20126, 11034, 25095, 405, 338, 797, 553, 923, 133919, 393, 9461, 2786, 11656, 11506, 29453, 28257, 18333, 136, 1777, 80, 3053, 9675, 140, 2288, 4539, 1913, 2926, 1093, 187, 582, 773, 1417]"
347,"[862, 8844, 710, 9087, 9273, 63, 9598, 9603, 807, 197, 568, 414, 10329, 1572, 1642, 9804, 8467, 628, 4476, 6950, 2164, 11395, 2064, 3049, 13, 712, 8587, 1637, 36955, 9350, 9612, 37233, 5503, 329, 788, 858, 251, 812, 280, 581, 268, 10020, 114, 954, 602]"
348,"[629, 103, 11, 680, 278, 424, 78, 581, 274, 275, 935, 238, 426, 289, 6620, 762, 1891, 28, 769, 240, 826, 982, 11831, 11568, 9313, 12102, 746, 346, 10849, 637, 8675, 73, 666, 244, 8224, 8592, 14, 550, 99, 77, 10808, 768, 8007, 194, 120, 548, 1430, 121, 598, 10536, 470, 1538, 155, 27205, 77338]"
349,"[710, 9598, 688, 9737, 8963, 1572, 11929, 8467, 628, 4476, 10510, 680, 1587, 3049, 9331, 9495, 13, 712, 8587, 854, 1637, 10449, 9350, 329, 788, 713, 424, 858, 319, 771, 251, 812, 280, 581, 274, 10020, 114]"
350,"[862, 11860, 12110, 4584, 63, 9536, 9208, 33542, 11000, 11, 8987, 2320, 275, 9099, 954, 8840, 10539, 18414, 3065, 2300, 8866, 9304, 9802, 664, 10547, 11543, 9268, 9327, 10779, 9294, 1645, 3595, 12123, 10061, 10478, 238, 252, 1892, 199, 9390]"
351,"[12110, 807, 680, 3049, 13, 10449, 329, 21450, 274, 114, 627, 252, 510, 489, 4233, 597, 9410, 606, 2907, 10220, 3600, 603, 17962, 745, 550, 11377, 9475, 8843, 641, 8870, 8452, 5994, 2018, 77, 4133, 634, 111, 2770, 1933, 768, 9378, 141, 161, 120, 453, 17130, 4147, 575, 121, 3131, 640, 598, 979, 12079, 10782, 12, 9902, 22, 24, 508, 122, 1954, 38, 11036, 14337, 4553, 866, 670, 70, 791, 12877, 12096, 1422, 1124, 214, 8398, 1271, 1407, 11835, 4347, 2252, 2014, 663, 6977, 6023, 8321, 13054, 155, 8681, 9502, 10681, 16725, 14061, 5038, 12405, 8055, 15472, 16869, 18785, 24684, 19995, 21575, 11439, 46705, 27205, 37799, 33909, 41402, 44115, 44214, 43539, 46838, 51876, 50348, 47931, 62215, 46738, 59436, 49444, 37686, 64690, 50646, 51828, 65599, 50544, 61791, 55779, 46261, 62835, 60308, 48231, 59440, 59437, 71859, 72432, 37958, 23514, 65754, 52520, 65760, 65086]"
352,"[807, 629, 11, 680, 278, 193, 13, 424, 78, 581, 274, 62, 583, 500, 1891, 85, 679, 185, 769, 348, 600, 694, 638, 9366, 10003, 18, 330, 1701, 607, 8413, 8834, 9772, 978, 2649, 9427, 563, 37165, 8078, 11831, 9574, 489, 4233, 597, 184, 115, 10153, 9313, 795, 929, 6068, 544, 609, 9552, 9342, 857, 10220, 431, 8195, 1091, 12159, 637, 73, 297, 9798, 10223, 200, 2112, 100, 603, 1946, 1844, 1893, 817, 8487, 2105, 345, 745, 14, 226, 550, 404, 492, 1832, 99, 9946, 497, 4234, 1907, 2067, 622, 462, 9532, 840, 243, 10559, 1359, 3536, 98, 9679, 479, 7443, 2133, 4247, 36657, 8843, 71, 4327, 8870, 8452, 107, 392, 3981, 1493, 1900, 77, 808, 194, 120, 121, 423, 170, 22, 322, 122, 179, 70, 118, 187, 1895, 74, 9522, 1635, 308, 4442, 8814, 3933, 533, 5236, 9392, 674, 411, 254, 1690, 752, 4257, 588, 591, 9697, 1164, 1491, 1417, 1422, 1124, 7551, 1372, 3594, 1738, 1949, 1271, 1272, 4964, 1562, 285, 298, 3021, 675, 2270, 2503, 4513, 6977, 13363, 5876, 2268, 7350, 13885, 6637, 7191, 155, 1726, 8681, 10681, 8960, 4944, 12113, 20766, 8966, 10200, 13223, 10201, 12437, 14836, 13811, 13804, 16869, 534, 14160, 767, 8054, 12244, 10313, 19959, 19908, 16523, 22947, 19995, 20504, 11324, 12155, 18823, 20352, 27205, 27576, 27578, 39514, 44115, 44214, 12444, 37710, 46838, 38050, 45612, 1865, 37686, 12445, 49530, 17578, 44826, 76163, 70160, 49026, 49040, 65754, 49529, 64688, 22970, 70981, 83666, 37724, 59967, 68734, 86838, 83542, 87827, 49051, 82654, 68718, 75612, 109414, 103731, 54138, 68726, 72190, 68724, 107985, 138843, 138832, 49047, 146233, 109424, 80274, 109445, 106646, 110415, 157350, 157336, 157353, 124905, 137113, 187017, 244786, 210577, 198663, 206487, 245891, 228150, 177572, 264660, 131631, 135397, 122917, 207703, 76341, 293660, 273248, 262500, 168259, 286217, 131634, 259316, 188927, 281957, 333371, 329865, 330459]"
353,"[862, 8844, 11862, 949, 9091, 710, 9087, 9273, 1710, 451, 63, 9598, 9603, 807, 10634, 755, 197, 33542, 11066, 16388, 9737, 414, 8839, 10329, 8963, 8068, 1572, 6520, 9886, 9482, 2293, 1642, 11472, 9348, 281, 3512, 11017, 22625, 2292, 8984, 10531, 8467, 18395, 397, 10525, 14275, 628, 6280, 4476, 11008, 24070, 8438, 241, 6950, 101, 680, 2636, 2164, 278, 9905, 9059, 25066, 11381, 19855, 3049, 9331, 9495, 888, 8587, 854, 36955, 13595, 306, 6075, 11310, 9350, 9612, 9739, 37233, 5503, 713, 10057, 11969, 319, 9066, 812, 581, 268, 274, 10020]"
